FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
100221;1800;34;;;
100221;1900;25;;;
100221;2000;16;;;
100221;2100;12;;;
100221;2200;16;;;
100221;2300;15;;;
100222;0000;14;;;
100222;0100;13;;;
100222;0200;15;;;
100222;0300;14;;;
100222;0400;15;;;
100222;0500;11;;;
100222;0600;9;;;
100222;0700;10;;;
100222;0800;8;;;
100222;0900;8;;;
100222;1000;11;;;
100222;1100;20;;;
100222;1200;27;;;
100222;1300;35;;;
100222;1400;41;;;
100222;1500;41;;;
100222;1600;41;;;
100222;1700;39;;;
100222;1800;30;;;
100222;1900;20;;;
100222;2000;6;;;
100222;2100;8;;;
100222;2200;9;;;
100222;2300;5;;;
100223;0000;3;;;
100223;0100;4;;;
100223;0200;4;;;
100223;0300;4;;;
100223;0400;4;;;
100223;0500;4;;;
100223;0600;4;;;
100223;0700;5;;;
100223;0800;10;;;
100223;0900;18;;;
100223;1000;38;;;
100223;1100;52;;;
100223;1200;76;;;
100223;1300;60;;;
100223;1400;64;;;
100223;1500;61;;;
100223;1600;57;;;
100223;1700;50;;;
100223;1800;38;;;
100223;1900;22;;;
100223;2000;9;;;
100223;2100;5;;;
100223;2200;4;;;
100223;2300;4;;;
100224;0000;4;;;
100224;0100;4;;;
100224;0200;4;;;
100224;0300;4;;;
100224;0400;4;;;
100224;0500;4;;;
100224;0600;4;;;
100224;0700;5;;;
100224;0800;11;;;
100224;0900;20;;;
100224;1000;41;;;
100224;1100;57;;;
100224;1200;61;;;
100224;1300;62;;;
100224;1400;61;;;
100224;1500;60;;;
100224;1600;57;;;
100224;1700;52;;;
100224;1800;43;;;
100224;1900;28;;;
100224;2000;19;;;
100224;2100;14;;;
100224;2200;8;;;
100224;2300;9;;;
100225;0000;12;;;
100225;0100;11;;;
100225;0200;11;;;
100225;0300;13;;;
100225;0400;15;;;
100225;0500;9;;;
100225;0600;13;;;
100225;0700;14;;;
100225;0800;12;;;
100225;0900;11;;;
100225;1000;15;;;
100225;1100;20;;;
100225;1200;29;;;
100225;1300;37;;;
100225;1400;44;;;
100225;1500;27;;;
100225;1600;22;;;
100225;1700;20;;;
100225;1800;15;;;
100225;1900;12;;;
100225;2000;12;;;
100225;2100;13;;;
100225;2200;12;;;
100225;2300;10;;;
100226;0000;10;;;
100226;0100;7;;;
100226;0200;3;;;
100226;0300;4;;;
100226;0400;3;;;
100226;0500;3;;;
100226;0600;4;;;
100226;0700;4;;;
100226;0800;7;;;
100226;0900;19;;;
100226;1000;25;;;
100226;1100;38;;;
100226;1200;45;;;
100226;1300;48;;;
100226;1400;47;;;
100226;1500;46;;;
100226;1600;44;;;
100226;1700;39;;;
100226;1800;28;;;
100226;1900;14;;;
100226;2000;7;;;
100226;2100;5;;;
100226;2200;4;;;
100226;2300;4;;;
100227;0000;5;;;
100227;0100;4;;;
100227;0200;4;;;
100227;0300;;;;
100227;0400;;;;
100227;0500;;;;
100227;0600;;;;
100227;0700;;;;
100227;0800;;;;
100227;0900;;;;
100227;1000;;;;
100227;1100;;;;
100227;1200;;;;
100227;1300;;;;
100227;1400;;;;
100227;1500;;;;
100227;1600;;;;
100227;1700;;;;
100227;1800;;;;
100227;1900;;;;
100227;2000;;;;
100227;2100;;;;
100227;2200;;;;
100227;2300;;;;
100228;0000;;;;
100228;0100;;;;
100228;0200;;;;
100228;0300;;;;
100228;0400;;;;
100228;0500;;;;
100228;0600;;;;
100228;0700;;;;
100228;0800;;;;
100228;0900;;;;
100228;1000;;;;
100228;1100;;;;
100228;1200;;;;
100228;1300;;;;
100228;1400;;;;
100228;1500;;;;
100228;1600;;;;
100228;1700;;;;
100228;1800;;;;
100228;1900;;;;
100228;2000;;;;
100228;2100;;;;
100228;2200;;;;
100228;2300;;;;
100301;0000;;;;
100301;0100;;;;
100301;0200;;;;
100301;0300;;;;
100301;0400;;;;
100301;0500;;;;
100301;0600;;;;
100301;0700;;;;
100301;0800;;;;
100301;0900;;;;
100301;1000;;;;
100301;1100;;;;
100301;1200;;;;
100301;1300;;;;
100301;1400;;;;
100301;1500;;;;
100301;1600;;;;
100301;1700;;;;
100301;1800;;;;
100301;1900;;;;
100301;2000;;;;
100301;2100;;;;
100301;2200;;;;
100301;2300;;;;
100302;0000;;;;
100302;0100;;;;
100302;0200;;;;
100302;0300;;;;
100302;0400;;;;
100302;0500;;;;
100302;0600;;;;
100302;0700;;;;
100302;0800;;;;
100302;0900;;;;
100302;1000;;;;
100302;1100;;;;
100302;1200;;;;
100302;1300;;;;
100302;1400;;;;
100302;1500;;;;
100302;1600;;;;
100302;1700;;;;
100302;1800;;;;
100302;1900;;;;
100302;2000;;;;
100302;2100;;;;
100302;2200;;;;
100302;2300;;;;
100303;0000;;;;
100303;0100;;;;
100303;0200;3;;;
100303;0300;3;;;
100303;0400;3;;;
100303;0500;3;;;
100303;0600;4;;;
100303;0700;4;;;
100303;0800;10;;;
100303;0900;16;;;
100303;1000;27;;;
100303;1100;35;;;
100303;1200;62;;;
100303;1300;58;;;
100303;1400;56;;;
100303;1500;48;;;
100303;1600;45;;;
100303;1700;32;;;
100303;1800;21;;;
100303;1900;11;;;
100303;2000;7;;;
100303;2100;10;;;
100303;2200;9;;;
100303;2300;8;;;
100304;0000;5;;;
100304;0100;4;;;
100304;0200;4;;;
100304;0300;3;;;
100304;0400;4;;;
100304;0500;3;;;
100304;0600;4;;;
100304;0700;4;;;
100304;0800;8;;;
100304;0900;15;;;
100304;1000;22;;;
100304;1100;36;;;
100304;1200;51;;;
100304;1300;65;;;
100304;1400;62;;;
100304;1500;65;;;
100304;1600;50;;;
100304;1700;41;;;
100304;1800;29;;;
100304;1900;13;;;
100304;2000;4;;;
100304;2100;3;;;
100304;2200;8;;;
100304;2300;4;;;
100305;0000;4;;;
100305;0100;4;;;
100305;0200;4;;;
100305;0300;4;;;
100305;0400;4;;;
100305;0500;4;;;
100305;0600;4;;;
100305;0700;4;;;
100305;0800;10;;;
100305;0900;22;;;
100305;1000;36;;;
100305;1100;62;;;
100305;1200;76;;;
100305;1300;71;;;
100305;1400;66;;;
100305;1500;54;;;
100305;1600;39;;;
100305;1700;35;;;
100305;1800;26;;;
100305;1900;14;;;
100305;2000;4;;;
100305;2100;5;;;
100305;2200;5;;;
100305;2300;4;;;
100306;0000;4;;;
100306;0100;4;;;
100306;0200;4;;;
100306;0300;4;;;
100306;0400;4;;;
100306;0500;4;;;
100306;0600;4;;;
100306;0700;4;;;
100306;0800;14;;;
100306;0900;27;;;
100306;1000;41;;;
100306;1100;65;;;
100306;1200;90;;;
100306;1300;107;;;
100306;1400;97;;;
100306;1500;80;;;
100306;1600;62;;;
100306;1700;47;;;
100306;1800;36;;;
100306;1900;22;;;
100306;2000;10;;;
100306;2100;13;;;
100306;2200;11;;;
100306;2300;5;;;
100307;0000;4;;;
100307;0100;4;;;
100307;0200;5;;;
100307;0300;4;;;
100307;0400;3;;;
100307;0500;4;;;
100307;0600;4;;;
100307;0700;5;;;
100307;0800;11;;;
100307;0900;21;;;
100307;1000;30;;;
100307;1100;41;;;
100307;1200;46;;;
100307;1300;46;;;
100307;1400;36;;;
100307;1500;33;;;
100307;1600;31;;;
100307;1700;25;;;
100307;1800;18;;;
100307;1900;10;;;
100307;2000;4;;;
100307;2100;3;;;
100307;2200;3;;;
100307;2300;3;;;
100308;0000;9;;;
100308;0100;8;;;
100308;0200;9;;;
100308;0300;7;;;
100308;0400;5;;;
100308;0500;3;;;
100308;0600;4;;;
100308;0700;4;;;
100308;0800;7;;;
100308;0900;14;;;
100308;1000;21;;;
100308;1100;31;;;
100308;1200;43;;;
100308;1300;50;;;
100308;1400;55;;;
100308;1500;55;;;
100308;1600;50;;;
100308;1700;40;;;
100308;1800;26;;;
100308;1900;17;;;
100308;2000;6;;;
100308;2100;4;;;
100308;2200;4;;;
100308;2300;4;;;
100309;0000;4;;;
100309;0100;4;;;
100309;0200;4;;;
100309;0300;4;;;
100309;0400;4;;;
100309;0500;3;;;
100309;0600;4;;;
100309;0700;4;;;
100309;0800;11;;;
100309;0900;25;;;
100309;1000;35;;;
100309;1100;49;;;
100309;1200;74;;;
100309;1300;75;;;
100309;1400;72;;;
100309;1500;68;;;
100309;1600;64;;;
100309;1700;57;;;
100309;1800;41;;;
100309;1900;24;;;
100309;2000;10;;;
100309;2100;10;;;
100309;2200;6;;;
100309;2300;4;;;
100310;0000;4;;;
100310;0100;4;;;
100310;0200;5;;;
100310;0300;4;;;
100310;0400;4;;;
100310;0500;4;;;
100310;0600;4;;;
100310;0700;5;;;
100310;0800;13;;;
100310;0900;22;;;
100310;1000;32;;;
100310;1100;51;;;
100310;1200;93;;;
100310;1300;96;;;
100310;1400;72;;;
100310;1500;69;;;
100310;1600;66;;;
100310;1700;58;;;
100310;1800;41;;;
100310;1900;25;;;
100310;2000;18;;;
100310;2100;17;;;
100310;2200;13;;;
100310;2300;19;;;
100311;0000;19;;;
100311;0100;16;;;
100311;0200;15;;;
100311;0300;10;;;
100311;0400;6;;;
100311;0500;4;;;
100311;0600;4;;;
100311;0700;4;;;
100311;0800;10;;;
100311;0900;21;;;
100311;1000;33;;;
100311;1100;44;;;
100311;1200;59;;;
100311;1300;65;;;
100311;1400;51;;;
100311;1500;49;;;
100311;1600;49;;;
100311;1700;43;;;
100311;1800;29;;;
100311;1900;22;;;
100311;2000;17;;;
100311;2100;14;;;
100311;2200;8;;;
100311;2300;12;;;
100312;0000;10;;;
100312;0100;16;;;
100312;0200;13;;;
100312;0300;12;;;
100312;0400;9;;;
100312;0500;6;;;
100312;0600;4;;;
100312;0700;5;;;
100312;0800;8;;;
100312;0900;12;;;
100312;1000;16;;;
100312;1100;24;;;
100312;1200;36;;;
100312;1300;50;;;
100312;1400;53;;;
100312;1500;49;;;
100312;1600;48;;;
100312;1700;39;;;
100312;1800;34;;;
100312;1900;18;;;
100312;2000;7;;;
100312;2100;4;;;
100312;2200;4;;;
100312;2300;4;;;
100313;0000;4;;;
100313;0100;4;;;
100313;0200;3;;;
100313;0300;3;;;
100313;0400;3;;;
100313;0500;4;;;
100313;0600;4;;;
100313;0700;4;;;
100313;0800;8;;;
100313;0900;18;;;
100313;1000;33;;;
100313;1100;50;;;
100313;1200;60;;;
100313;1300;65;;;
100313;1400;63;;;
100313;1500;55;;;
100313;1600;45;;;
100313;1700;41;;;
100313;1800;32;;;
100313;1900;18;;;
100313;2000;10;;;
100313;2100;6;;;
100313;2200;3;;;
100313;2300;3;;;
100314;0000;3;;;
100314;0100;3;;;
100314;0200;4;;;
100314;0300;3;;;
100314;0400;3;;;
100314;0500;4;;;
100314;0600;4;;;
100314;0700;4;;;
100314;0800;10;;;
100314;0900;21;;;
100314;1000;35;;;
100314;1100;54;;;
100314;1200;78;;;
100314;1300;90;;;
100314;1400;72;;;
100314;1500;56;;;
100314;1600;48;;;
100314;1700;36;;;
100314;1800;28;;;
100314;1900;20;;;
100314;2000;;;;
100314;2100;6;;;
100314;2200;4;;;
100314;2300;4;;;
100315;0000;4;;;
100315;0100;5;;;
100315;0200;6;;;
100315;0300;5;;;
100315;0400;5;;;
100315;0500;4;;;
100315;0600;4;;;
100315;0700;4;;;
100315;0800;11;;;
100315;0900;22;;;
100315;1000;39;;;
100315;1100;55;;;
100315;1200;65;;;
100315;1300;82;;;
100315;1400;83;;;
100315;1500;71;;;
100315;1600;66;;;
100315;1700;53;;;
100315;1800;33;;;
100315;1900;23;;;
100315;2000;12;;;
100315;2100;4;;;
100315;2200;4;;;
100315;2300;4;;;
100316;0000;4;;;
100316;0100;4;;;
100316;0200;4;;;
100316;0300;5;;;
100316;0400;4;;;
100316;0500;4;;;
100316;0600;4;;;
100316;0700;5;;;
100316;0800;10;;;
100316;0900;22;;;
100316;1000;29;;;
100316;1100;34;;;
100316;1200;41;;;
100316;1300;44;;;
100316;1400;49;;;
100316;1500;52;;;
100316;1600;48;;;
100316;1700;35;;;
100316;1800;27;;;
100316;1900;20;;;
100316;2000;17;;;
100316;2100;15;;;
100316;2200;13;;;
100316;2300;15;;;
100317;0000;17;;;
100317;0100;18;;;
100317;0200;20;;;
100317;0300;21;;;
100317;0400;21;;;
100317;0500;11;;;
100317;0600;7;;;
100317;0700;7;;;
100317;0800;7;;;
100317;0900;8;;;
100317;1000;14;;;
100317;1100;26;;;
100317;1200;35;;;
100317;1300;38;;;
100317;1400;43;;;
100317;1500;46;;;
100317;1600;45;;;
100317;1700;40;;;
100317;1800;30;;;
100317;1900;9;;;
100317;2000;4;;;
100317;2100;3;;;
100317;2200;3;;;
100317;2300;4;;;
100318;0000;4;;;
100318;0100;8;;;
100318;0200;6;;;
100318;0300;8;;;
100318;0400;4;;;
100318;0500;4;;;
100318;0600;4;;;
100318;0700;4;;;
100318;0800;5;;;
100318;0900;12;;;
100318;1000;21;;;
100318;1100;34;;;
100318;1200;51;;;
100318;1300;64;;;
100318;1400;71;;;
100318;1500;62;;;
100318;1600;49;;;
100318;1700;40;;;
100318;1800;22;;;
100318;1900;11;;;
100318;2000;7;;;
100318;2100;4;;;
100318;2200;3;;;
100318;2300;3;;;
100319;0000;4;;;
100319;0100;4;;;
100319;0200;4;;;
100319;0300;4;;;
100319;0400;4;;;
100319;0500;4;;;
100319;0600;4;;;
100319;0700;4;;;
100319;0800;9;;;
100319;0900;17;;;
100319;1000;28;;;
100319;1100;38;;;
100319;1200;55;;;
100319;1300;66;;;
100319;1400;65;;;
100319;1500;63;;;
100319;1600;63;;;
100319;1700;55;;;
100319;1800;36;;;
100319;1900;15;;;
100319;2000;12;;;
100319;2100;5;;;
100319;2200;6;;;
100319;2300;5;;;
100320;0000;5;;;
100320;0100;4;;;
100320;0200;4;;;
100320;0300;4;;;
100320;0400;4;;;
100320;0500;4;;;
100320;0600;4;;;
100320;0700;4;;;
100320;0800;8;;;
100320;0900;18;;;
100320;1000;33;;;
100320;1100;55;;;
100320;1200;69;;;
100320;1300;62;;;
100320;1400;61;;;
100320;1500;55;;;
100320;1600;42;;;
100320;1700;34;;;
100320;1800;23;;;
100320;1900;14;;;
100320;2000;6;;;
100320;2100;4;;;
100320;2200;3;;;
100320;2300;4;;;
100321;0000;3;;;
100321;0100;3;;;
100321;0200;3;;;
100321;0300;4;;;
100321;0400;4;;;
100321;0500;4;;;
100321;0600;4;;;
100321;0700;4;;;
100321;0800;8;;;
100321;0900;16;;;
100321;1000;25;;;
100321;1100;35;;;
100321;1200;39;;;
100321;1300;42;;;
100321;1400;44;;;
100321;1500;41;;;
100321;1600;38;;;
100321;1700;33;;;
100321;1800;20;;;
100321;1900;12;;;
100321;2000;8;;;
100321;2100;5;;;
100321;2200;3;;;
100321;2300;4;;;
100322;0000;4;;;
100322;0100;4;;;
100322;0200;4;;;
100322;0300;4;;;
100322;0400;4;;;
100322;0500;3;;;
100322;0600;3;;;
100322;0700;4;;;
100322;0800;5;;;
100322;0900;7;;;
100322;1000;16;;;
100322;1100;25;;;
100322;1200;35;;;
100322;1300;42;;;
100322;1400;44;;;
100322;1500;42;;;
100322;1600;42;;;
100322;1700;38;;;
100322;1800;21;;;
100322;1900;11;;;
100322;2000;6;;;
100322;2100;3;;;
100322;2200;3;;;
100322;2300;4;;;
100323;0000;4;;;
100323;0100;3;;;
100323;0200;3;;;
100323;0300;3;;;
100323;0400;3;;;
100323;0500;3;;;
100323;0600;4;;;
100323;0700;4;;;
100323;0800;7;;;
100323;0900;16;;;
100323;1000;27;;;
100323;1100;42;;;
100323;1200;47;;;
100323;1300;53;;;
100323;1400;54;;;
100323;1500;55;;;
100323;1600;56;;;
100323;1700;52;;;
100323;1800;34;;;
100323;1900;8;;;
100323;2000;4;;;
100323;2100;5;;;
100323;2200;4;;;
100323;2300;4;;;
100324;0000;3;;;
100324;0100;4;;;
100324;0200;5;;;
100324;0300;5;;;
100324;0400;5;;;
100324;0500;3;;;
100324;0600;4;;;
100324;0700;4;;;
100324;0800;8;;;
100324;0900;27;;;
100324;1000;40;;;
100324;1100;57;;;
100324;1200;85;;;
100324;1300;86;;;
100324;1400;80;;;
100324;1500;69;;;
100324;1600;66;;;
100324;1700;56;;;
100324;1800;32;;;
100324;1900;6;;;
100324;2000;4;;;
100324;2100;5;;;
100324;2200;4;;;
100324;2300;4;;;
100325;0000;3;;;
100325;0100;4;;;
100325;0200;4;;;
100325;0300;6;;;
100325;0400;5;;;
100325;0500;4;;;
100325;0600;4;;;
100325;0700;4;;;
100325;0800;5;;;
100325;0900;12;;;
100325;1000;28;;;
100325;1100;50;;;
100325;1200;58;;;
100325;1300;87;;;
100325;1400;77;;;
100325;1500;83;;;
100325;1600;76;;;
100325;1700;59;;;
100325;1800;31;;;
100325;1900;17;;;
100325;2000;5;;;
100325;2100;5;;;
100325;2200;4;;;
100325;2300;4;;;
100326;0000;4;;;
100326;0100;5;;;
100326;0200;5;;;
100326;0300;4;;;
100326;0400;4;;;
100326;0500;4;;;
100326;0600;4;;;
100326;0700;4;;;
100326;0800;8;;;
100326;0900;16;;;
100326;1000;26;;;
100326;1100;43;;;
100326;1200;76;;;
100326;1300;60;;;
100326;1400;61;;;
100326;1500;58;;;
100326;1600;53;;;
100326;1700;46;;;
100326;1800;24;;;
100326;1900;10;;;
100326;2000;5;;;
100326;2100;4;;;
100326;2200;4;;;
100326;2300;4;;;
100327;0000;4;;;
100327;0100;4;;;
100327;0200;4;;;
100327;0300;4;;;
100327;0400;4;;;
100327;0500;3;;;
100327;0600;4;;;
100327;0700;4;;;
100327;0800;7;;;
100327;0900;18;;;
100327;1000;37;;;
100327;1100;57;;;
100327;1200;73;;;
100327;1300;77;;;
100327;1400;65;;;
100327;1500;65;;;
100327;1600;62;;;
100327;1700;49;;;
100327;1800;30;;;
100327;1900;16;;;
100327;2000;4;;;
100327;2100;5;;;
100327;2200;5;;;
100327;2300;5;;;
100328;0000;4;;;
100328;0100;4;;;
100328;0200;4;;;
100328;0300;4;;;
100328;0400;3;;;
100328;0500;4;;;
100328;0600;4;;;
100328;0700;4;;;
100328;0800;11;;;
100328;0900;25;;;
100328;1000;40;;;
100328;1100;57;;;
100328;1200;72;;;
100328;1300;62;;;
100328;1400;69;;;
100328;1500;61;;;
100328;1600;51;;;
100328;1700;49;;;
100328;1800;28;;;
100328;1900;13;;;
100328;2000;4;;;
100328;2100;4;;;
100328;2200;4;;;
100328;2300;4;;;
100329;0000;4;;;
100329;0100;4;;;
100329;0200;4;;;
100329;0300;4;;;
100329;0400;4;;;
100329;0500;4;;;
100329;0600;4;;;
100329;0700;4;;;
100329;0800;6;;;
100329;0900;17;;;
100329;1000;24;;;
100329;1100;42;;;
100329;1200;63;;;
100329;1300;89;;;
100329;1400;88;;;
100329;1500;65;;;
100329;1600;58;;;
100329;1700;51;;;
100329;1800;35;;;
100329;1900;13;;;
100329;2000;4;;;
100329;2100;5;;;
100329;2200;4;;;
100329;2300;4;;;
100330;0000;4;;;
100330;0100;4;;;
100330;0200;4;;;
100330;0300;4;;;
100330;0400;4;;;
100330;0500;3;;;
100330;0600;4;;;
100330;0700;4;;;
100330;0800;6;;;
100330;0900;13;;;
100330;1000;27;;;
100330;1100;53;;;
100330;1200;66;;;
100330;1300;94;;;
100330;1400;90;;;
100330;1500;77;;;
100330;1600;64;;;
100330;1700;56;;;
100330;1800;34;;;
100330;1900;6;;;
100330;2000;5;;;
100330;2100;4;;;
100330;2200;4;;;
100330;2300;4;;;
100331;0000;4;;;
100331;0100;4;;;
100331;0200;5;;;
100331;0300;5;;;
100331;0400;4;;;
100331;0500;4;;;
100331;0600;4;;;
100331;0700;4;;;
100331;0800;5;;;
100331;0900;11;;;
100331;1000;27;;;
100331;1100;45;;;
100331;1200;55;;;
100331;1300;67;;;
100331;1400;56;;;
100331;1500;51;;;
100331;1600;44;;;
100331;1700;35;;;
100331;1800;20;;;
100331;1900;7;;;
100331;2000;5;;;
100331;2100;3;;;
100331;2200;4;;;
100331;2300;4;;;
100401;0000;3;;;
100401;0100;3;;;
100401;0200;4;;;
100401;0300;4;;;
100401;0400;3;;;
100401;0500;3;;;
100401;0600;4;;;
100401;0700;4;;;
100401;0800;4;;;
100401;0900;6;;;
100401;1000;8;;;
100401;1100;12;;;
100401;1200;24;;;
100401;1300;32;;;
100401;1400;41;;;
100401;1500;42;;;
100401;1600;39;;;
100401;1700;41;;;
100401;1800;24;;;
100401;1900;5;;;
100401;2000;4;;;
100401;2100;3;;;
100401;2200;3;;;
100401;2300;4;;;
100402;0000;5;;;
100402;0100;4;;;
100402;0200;4;;;
100402;0300;4;;;
100402;0400;3;;;
100402;0500;3;;;
100402;0600;3;;;
100402;0700;4;;;
100402;0800;8;;;
100402;0900;18;;;
100402;1000;30;;;
100402;1100;45;;;
100402;1200;58;;;
100402;1300;52;;;
100402;1400;56;;;
100402;1500;55;;;
100402;1600;53;;;
100402;1700;51;;;
100402;1800;37;;;
100402;1900;17;;;
100402;2000;6;;;
100402;2100;5;;;
100402;2200;5;;;
100402;2300;5;;;
100403;0000;4;;;
100403;0100;4;;;
100403;0200;4;;;
100403;0300;5;;;
100403;0400;6;;;
100403;0500;3;;;
100403;0600;3;;;
100403;0700;4;;;
100403;0800;9;;;
100403;0900;22;;;
100403;1000;30;;;
100403;1100;51;;;
100403;1200;58;;;
100403;1300;66;;;
100403;1400;53;;;
100403;1500;57;;;
100403;1600;58;;;
100403;1700;53;;;
100403;1800;25;;;
100403;1900;6;;;
100403;2000;6;;;
100403;2100;6;;;
100403;2200;6;;;
100403;2300;4;;;
100404;0000;4;;;
100404;0100;4;;;
100404;0200;4;;;
100404;0300;4;;;
100404;0400;4;;;
100404;0500;3;;;
100404;0600;4;;;
100404;0700;4;;;
100404;0800;11;;;
100404;0900;26;;;
100404;1000;37;;;
100404;1100;55;;;
100404;1200;71;;;
100404;1300;85;;;
100404;1400;72;;;
100404;1500;72;;;
100404;1600;60;;;
100404;1700;51;;;
100404;1800;22;;;
100404;1900;5;;;
100404;2000;5;;;
100404;2100;5;;;
100404;2200;4;;;
100404;2300;4;;;
100405;0000;4;;;
100405;0100;4;;;
100405;0200;7;;;
100405;0300;8;;;
100405;0400;10;;;
100405;0500;5;;;
100405;0600;4;;;
100405;0700;4;;;
100405;0800;6;;;
100405;0900;14;;;
100405;1000;26;;;
100405;1100;30;;;
100405;1200;52;;;
100405;1300;57;;;
100405;1400;58;;;
100405;1500;52;;;
100405;1600;47;;;
100405;1700;36;;;
100405;1800;29;;;
100405;1900;11;;;
100405;2000;5;;;
100405;2100;3;;;
100405;2200;3;;;
100405;2300;4;;;
100406;0000;3;;;
100406;0100;3;;;
100406;0200;4;;;
100406;0300;3;;;
100406;0400;4;;;
100406;0500;9;;;
100406;0600;4;;;
100406;0700;4;;;
100406;0800;5;;;
100406;0900;8;;;
100406;1000;12;;;
100406;1100;17;;;
100406;1200;20;;;
100406;1300;25;;;
100406;1400;31;;;
100406;1500;26;;;
100406;1600;24;;;
100406;1700;20;;;
100406;1800;8;;;
100406;1900;6;;;
100406;2000;3;;;
100406;2100;3;;;
100406;2200;3;;;
100406;2300;3;;;
100407;0000;3;;;
100407;0100;3;;;
100407;0200;3;;;
100407;0300;4;;;
100407;0400;4;;;
100407;0500;4;;;
100407;0600;4;;;
100407;0700;3;;;
100407;0800;4;;;
100407;0900;6;;;
100407;1000;15;;;
100407;1100;28;;;
100407;1200;33;;;
100407;1300;48;;;
100407;1400;57;;;
100407;1500;61;;;
100407;1600;59;;;
100407;1700;47;;;
100407;1800;18;;;
100407;1900;4;;;
100407;2000;5;;;
100407;2100;4;;;
100407;2200;4;;;
100407;2300;4;;;
100408;0000;4;;;
100408;0100;3;;;
100408;0200;3;;;
100408;0300;3;;;
100408;0400;3;;;
100408;0500;3;;;
100408;0600;3;;;
100408;0700;4;;;
100408;0800;5;;;
100408;0900;9;;;
100408;1000;25;;;
100408;1100;43;;;
100408;1200;68;;;
100408;1300;82;;;
100408;1400;77;;;
100408;1500;53;;;
100408;1600;50;;;
100408;1700;42;;;
100408;1800;29;;;
100408;1900;5;;;
100408;2000;3;;;
100408;2100;4;;;
100408;2200;5;;;
100408;2300;5;;;
100409;0000;4;;;
100409;0100;4;;;
100409;0200;4;;;
100409;0300;4;;;
100409;0400;4;;;
100409;0500;3;;;
100409;0600;4;;;
100409;0700;4;;;
100409;0800;4;;;
100409;0900;7;;;
100409;1000;15;;;
100409;1100;28;;;
100409;1200;40;;;
100409;1300;45;;;
100409;1400;58;;;
100409;1500;54;;;
100409;1600;56;;;
100409;1700;58;;;
100409;1800;14;;;
100409;1900;4;;;
100409;2000;4;;;
100409;2100;5;;;
100409;2200;3;;;
100409;2300;3;;;
100410;0000;3;;;
100410;0100;4;;;
100410;0200;3;;;
100410;0300;3;;;
100410;0400;3;;;
100410;0500;4;;;
100410;0600;4;;;
100410;0700;4;;;
100410;0800;5;;;
100410;0900;11;;;
100410;1000;17;;;
100410;1100;25;;;
100410;1200;39;;;
100410;1300;54;;;
100410;1400;62;;;
100410;1500;60;;;
100410;1600;57;;;
100410;1700;47;;;
100410;1800;31;;;
100410;1900;18;;;
100410;2000;5;;;
100410;2100;5;;;
100410;2200;5;;;
100410;2300;5;;;
100411;0000;4;;;
100411;0100;4;;;
100411;0200;4;;;
100411;0300;4;;;
100411;0400;3;;;
100411;0500;4;;;
100411;0600;3;;;
100411;0700;4;;;
100411;0800;6;;;
100411;0900;18;;;
100411;1000;34;;;
100411;1100;54;;;
100411;1200;68;;;
100411;1300;76;;;
100411;1400;87;;;
100411;1500;60;;;
100411;1600;52;;;
100411;1700;46;;;
100411;1800;29;;;
100411;1900;10;;;
100411;2000;6;;;
100411;2100;4;;;
100411;2200;4;;;
100411;2300;4;;;
100412;0000;4;;;
100412;0100;4;;;
100412;0200;4;;;
100412;0300;6;;;
100412;0400;4;;;
100412;0500;4;;;
100412;0600;3;;;
100412;0700;4;;;
100412;0800;5;;;
100412;0900;12;;;
100412;1000;13;;;
100412;1100;24;;;
100412;1200;38;;;
100412;1300;45;;;
100412;1400;48;;;
100412;1500;45;;;
100412;1600;37;;;
100412;1700;28;;;
100412;1800;23;;;
100412;1900;9;;;
100412;2000;5;;;
100412;2100;4;;;
100412;2200;4;;;
100412;2300;4;;;
100413;0000;4;;;
100413;0100;4;;;
100413;0200;4;;;
100413;0300;4;;;
100413;0400;4;;;
100413;0500;4;;;
100413;0600;4;;;
100413;0700;4;;;
100413;0800;5;;;
100413;0900;10;;;
100413;1000;18;;;
100413;1100;34;;;
100413;1200;48;;;
100413;1300;57;;;
100413;1400;50;;;
100413;1500;44;;;
100413;1600;47;;;
100413;1700;40;;;
100413;1800;13;;;
100413;1900;4;;;
100413;2000;5;;;
100413;2100;4;;;
100413;2200;4;;;
100413;2300;4;;;
100414;0000;4;;;
100414;0100;3;;;
100414;0200;4;;;
100414;0300;4;;;
100414;0400;5;;;
100414;0500;4;;;
100414;0600;3;;;
100414;0700;4;;;
100414;0800;5;;;
100414;0900;15;;;
100414;1000;20;;;
100414;1100;28;;;
100414;1200;43;;;
100414;1300;53;;;
100414;1400;60;;;
100414;1500;63;;;
100414;1600;58;;;
100414;1700;46;;;
100414;1800;26;;;
100414;1900;7;;;
100414;2000;5;;;
100414;2100;5;;;
100414;2200;4;;;
100414;2300;4;;;
100415;0000;4;;;
100415;0100;4;;;
100415;0200;4;;;
100415;0300;4;;;
100415;0400;6;;;
100415;0500;6;;;
100415;0600;4;;;
100415;0700;4;;;
100415;0800;5;;;
100415;0900;8;;;
100415;1000;24;;;
100415;1100;40;;;
100415;1200;50;;;
100415;1300;53;;;
100415;1400;61;;;
100415;1500;61;;;
100415;1600;54;;;
100415;1700;40;;;
100415;1800;14;;;
100415;1900;4;;;
100415;2000;8;;;
100415;2100;10;;;
100415;2200;4;;;
